x-axis,1,2,3
+130.3000E-06,+3.2374999523E+00,-106.2500477E-03,+237.5001907E-03
+130.5000E-06,+3.2687499523E+00,-137.5000477E-03,+143.7501907E-03
+130.7000E-06,+3.2687499523E+00,-106.2500477E-03,+112.5001907E-03
+130.9000E-06,+3.2687499523E+00,-75.0000477E-03,+143.7501907E-03
+131.1000E-06,+3.2999999523E+00,-75.0000477E-03,+143.7501907E-03
+131.3000E-06,+3.2999999523E+00,-75.0000477E-03,+143.7501907E-03
+131.5000E-06,+3.2687499523E+00,-75.0000477E-03,+143.7501907E-03
+131.7000E-06,+3.2374999523E+00,-43.7500477E-03,+112.5001907E-03
+131.9000E-06,+3.2687499523E+00,-43.7500477E-03,+112.5001907E-03
+132.1000E-06,+3.2999999523E+00,-43.7500477E-03,+112.5001907E-03
+132.3000E-06,+3.2687499523E+00,-43.7500477E-03,+143.7501907E-03
+132.5000E-06,+3.2374999523E+00,-75.0000477E-03,+175.0001907E-03
+132.7000E-06,+3.2374999523E+00,-75.0000477E-03,+143.7501907E-03
+132.9000E-06,+3.2374999523E+00,-43.7500477E-03,+143.7501907E-03
+133.1000E-06,+3.2374999523E+00,-43.7500477E-03,+143.7501907E-03
+133.3000E-06,+3.2374999523E+00,-75.0000477E-03,+112.5001907E-03
+133.5000E-06,+3.2374999523E+00,-43.7500477E-03,+112.5001907E-03
+133.7000E-06,+3.2687499523E+00,-43.7500477E-03,+112.5001907E-03
+133.9000E-06,+3.2687499523E+00,-75.0000477E-03,+112.5001907E-03
+134.1000E-06,+3.2687499523E+00,-75.0000477E-03,+112.5001907E-03
+134.3000E-06,+3.2999999523E+00,-75.0000477E-03,+112.5001907E-03
+134.5000E-06,+3.2999999523E+00,-43.7500477E-03,+112.5001907E-03
+134.7000E-06,+3.2999999523E+00,-12.5000477E-03,+112.5001907E-03
+134.9000E-06,+3.2999999523E+00,-43.7500477E-03,+143.7501907E-03
+135.1000E-06,+3.2999999523E+00,+1.6437499523E+00,+143.7501907E-03
+135.3000E-06,+3.2687499523E+00,+3.3937499523E+00,+112.5001907E-03
+135.5000E-06,+3.2374999523E+00,+3.3937499523E+00,+112.5001907E-03
+135.7000E-06,+3.2374999523E+00,+3.3624999523E+00,+112.5001907E-03
+135.9000E-06,+3.2374999523E+00,+3.3624999523E+00,+112.5001907E-03
+136.1000E-06,+3.2374999523E+00,+3.3624999523E+00,+112.5001907E-03
+136.3000E-06,+3.2374999523E+00,+3.3624999523E+00,+143.7501907E-03
+136.5000E-06,+3.2374999523E+00,+3.3624999523E+00,+143.7501907E-03
+136.7000E-06,+3.2687499523E+00,+3.3624999523E+00,+112.5001907E-03
+136.9000E-06,+3.2999999523E+00,+3.3624999523E+00,+112.5001907E-03
+137.1000E-06,+3.2687499523E+00,+3.3312499523E+00,+112.5001907E-03
+137.3000E-06,+3.2374999523E+00,+3.2999999523E+00,+112.5001907E-03
+137.5000E-06,+3.2374999523E+00,+3.3312499523E+00,+112.5001907E-03
+137.7000E-06,+3.2374999523E+00,+3.3312499523E+00,+112.5001907E-03
+137.9000E-06,+3.2687499523E+00,+3.2999999523E+00,+112.5001907E-03
+138.1000E-06,+3.2999999523E+00,+3.2999999523E+00,+112.5001907E-03
+138.3000E-06,+3.2687499523E+00,+3.2999999523E+00,+112.5001907E-03
+138.5000E-06,+3.2374999523E+00,+3.2999999523E+00,+143.7501907E-03
+138.7000E-06,+3.2374999523E+00,+3.2999999523E+00,+175.0001907E-03
+138.9000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+139.1000E-06,+3.2687499523E+00,+3.3624999523E+00,+112.5001907E-03
+139.3000E-06,+3.2999999523E+00,+3.3624999523E+00,+112.5001907E-03
+139.5000E-06,+3.2999999523E+00,+3.3624999523E+00,+143.7501907E-03
+139.7000E-06,+3.2687499523E+00,+3.3312499523E+00,+143.7501907E-03
+139.9000E-06,+3.2374999523E+00,+3.3312499523E+00,+112.5001907E-03
+140.1000E-06,+3.2687499523E+00,+1.6124999523E+00,+112.5001907E-03
+140.3000E-06,+3.2687499523E+00,-137.5000477E-03,+112.5001907E-03
+140.5000E-06,+3.2374999523E+00,-106.2500477E-03,+112.5001907E-03
+140.7000E-06,+3.2374999523E+00,-106.2500477E-03,+112.5001907E-03
+140.9000E-06,+3.2374999523E+00,-137.5000477E-03,+112.5001907E-03
+141.1000E-06,+3.2374999523E+00,-137.5000477E-03,+112.5001907E-03
+141.3000E-06,+3.2374999523E+00,-75.0000477E-03,+112.5001907E-03
+141.5000E-06,+3.2687499523E+00,-43.7500477E-03,+143.7501907E-03
+141.7000E-06,+3.2687499523E+00,-75.0000477E-03,+175.0001907E-03
+141.9000E-06,+3.2374999523E+00,-106.2500477E-03,+175.0001907E-03
+142.1000E-06,+3.2374999523E+00,-106.2500477E-03,+143.7501907E-03
+142.3000E-06,+3.2374999523E+00,-75.0000477E-03,+112.5001907E-03
+142.5000E-06,+3.2374999523E+00,-75.0000477E-03,+81.2501907E-03
+142.7000E-06,+3.2374999523E+00,-75.0000477E-03,+81.2501907E-03
+142.9000E-06,+3.2374999523E+00,-106.2500477E-03,+112.5001907E-03
+143.1000E-06,+3.2687499523E+00,-75.0000477E-03,+112.5001907E-03
+143.3000E-06,+3.2687499523E+00,-43.7500477E-03,+112.5001907E-03
+143.5000E-06,+3.2687499523E+00,-75.0000477E-03,+143.7501907E-03
+143.7000E-06,+3.2999999523E+00,-75.0000477E-03,+175.0001907E-03
+143.9000E-06,+3.2687499523E+00,-43.7500477E-03,+175.0001907E-03
+144.1000E-06,+3.2062499523E+00,-43.7500477E-03,+143.7501907E-03
+144.3000E-06,+3.2062499523E+00,-75.0000477E-03,+143.7501907E-03
+144.5000E-06,+3.2062499523E+00,-43.7500477E-03,+143.7501907E-03
+144.7000E-06,+3.2062499523E+00,-43.7500477E-03,+143.7501907E-03
+144.9000E-06,+3.2374999523E+00,-106.2500477E-03,+143.7501907E-03
+145.1000E-06,+3.2374999523E+00,+1.6437499523E+00,+112.5001907E-03
+145.3000E-06,+3.2374999523E+00,+3.3937499523E+00,+112.5001907E-03
+145.5000E-06,+3.2374999523E+00,+3.3312499523E+00,+112.5001907E-03
+145.7000E-06,+3.2374999523E+00,+3.2999999523E+00,+112.5001907E-03
+145.9000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+146.1000E-06,+3.2374999523E+00,+3.3312499523E+00,+175.0001907E-03
+146.3000E-06,+3.2687499523E+00,+3.3312499523E+00,+143.7501907E-03
+146.5000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+146.7000E-06,+3.2062499523E+00,+3.2999999523E+00,+175.0001907E-03
+146.9000E-06,+3.2687499523E+00,+3.2999999523E+00,+175.0001907E-03
+147.1000E-06,+3.2687499523E+00,+3.3312499523E+00,+143.7501907E-03
+147.3000E-06,+3.2374999523E+00,+3.3624999523E+00,+112.5001907E-03
+147.5000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+147.7000E-06,+3.2374999523E+00,+3.2999999523E+00,+143.7501907E-03
+147.9000E-06,+3.2374999523E+00,+3.2999999523E+00,+143.7501907E-03
+148.1000E-06,+3.2062499523E+00,+3.2999999523E+00,+143.7501907E-03
+148.3000E-06,+3.2062499523E+00,+3.2999999523E+00,+81.2501907E-03
+148.5000E-06,+3.2687499523E+00,+3.2999999523E+00,+81.2501907E-03
+148.7000E-06,+3.2687499523E+00,+3.2999999523E+00,+143.7501907E-03
+148.9000E-06,+3.2374999523E+00,+3.2999999523E+00,+175.0001907E-03
+149.1000E-06,+3.2687499523E+00,+3.2999999523E+00,+143.7501907E-03
+149.3000E-06,+3.2687499523E+00,+3.2999999523E+00,+112.5001907E-03
+149.5000E-06,+3.2374999523E+00,+3.2999999523E+00,+112.5001907E-03
+149.7000E-06,+3.2374999523E+00,+3.2687499523E+00,+112.5001907E-03
+149.9000E-06,+3.2374999523E+00,+3.2687499523E+00,+112.5001907E-03
+150.1000E-06,+3.2687499523E+00,+1.5499999523E+00,+143.7501907E-03
+150.3000E-06,+3.2374999523E+00,-168.7500477E-03,+143.7501907E-03
+150.5000E-06,+3.2062499523E+00,-106.2500477E-03,+112.5001907E-03
+150.7000E-06,+3.2687499523E+00,-75.0000477E-03,+112.5001907E-03
+150.9000E-06,+3.2687499523E+00,-106.2500477E-03,+112.5001907E-03
+151.1000E-06,+3.2062499523E+00,-106.2500477E-03,+112.5001907E-03
+151.3000E-06,+3.2062499523E+00,-75.0000477E-03,+143.7501907E-03
+151.5000E-06,+3.2374999523E+00,-75.0000477E-03,+143.7501907E-03
+151.7000E-06,+3.2374999523E+00,-43.7500477E-03,+112.5001907E-03
+151.9000E-06,+3.2687499523E+00,-12.5000477E-03,+112.5001907E-03
+152.1000E-06,+3.2999999523E+00,-43.7500477E-03,+175.0001907E-03
+152.3000E-06,+3.2999999523E+00,-75.0000477E-03,+175.0001907E-03
+152.5000E-06,+3.2999999523E+00,-75.0000477E-03,+143.7501907E-03
+152.7000E-06,+3.2687499523E+00,-75.0000477E-03,+175.0001907E-03
+152.9000E-06,+3.2687499523E+00,-75.0000477E-03,+143.7501907E-03
+153.1000E-06,+3.2999999523E+00,-75.0000477E-03,+112.5001907E-03
+153.3000E-06,+3.2687499523E+00,-43.7500477E-03,+112.5001907E-03
+153.5000E-06,+3.2374999523E+00,-43.7500477E-03,+112.5001907E-03
+153.7000E-06,+3.2687499523E+00,-106.2500477E-03,+143.7501907E-03
+153.9000E-06,+3.2999999523E+00,-106.2500477E-03,+143.7501907E-03
+154.1000E-06,+3.2687499523E+00,-43.7500477E-03,+112.5001907E-03
+154.3000E-06,+3.2687499523E+00,-43.7500477E-03,+112.5001907E-03
+154.5000E-06,+3.2999999523E+00,-106.2500477E-03,+112.5001907E-03
+154.7000E-06,+3.2999999523E+00,-106.2500477E-03,+112.5001907E-03
+154.9000E-06,+3.2687499523E+00,-75.0000477E-03,+112.5001907E-03
+155.1000E-06,+3.2374999523E+00,+1.6749999524E+00,+143.7501907E-03
+155.3000E-06,+3.2062499523E+00,+3.3937499523E+00,+112.5001907E-03
+155.5000E-06,+3.1749999523E+00,+3.3624999523E+00,+81.2501907E-03
+155.7000E-06,+3.2062499523E+00,+3.3624999523E+00,+143.7501907E-03
+155.9000E-06,+3.2374999523E+00,+3.3624999523E+00,+143.7501907E-03
+156.1000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+156.3000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+156.5000E-06,+3.2374999523E+00,+3.3624999523E+00,+143.7501907E-03
+156.7000E-06,+3.2374999523E+00,+3.3624999523E+00,+143.7501907E-03
+156.9000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+157.1000E-06,+3.2374999523E+00,+3.2999999523E+00,+175.0001907E-03
+157.3000E-06,+3.2374999523E+00,+3.2999999523E+00,+143.7501907E-03
+157.5000E-06,+3.2374999523E+00,+3.2999999523E+00,+143.7501907E-03
+157.7000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+157.9000E-06,+3.2687499523E+00,+3.3624999523E+00,+143.7501907E-03
+158.1000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+158.3000E-06,+3.2062499523E+00,+3.3312499523E+00,+112.5001907E-03
+158.5000E-06,+3.2374999523E+00,+3.3312499523E+00,+143.7501907E-03
+158.7000E-06,+3.2062499523E+00,+3.2999999523E+00,+143.7501907E-03
+158.9000E-06,+3.2062499523E+00,+3.2999999523E+00,+112.5001907E-03
+159.1000E-06,+3.2374999523E+00,+3.2999999523E+00,+143.7501907E-03
+159.3000E-06,+3.2687499523E+00,+3.3312499523E+00,+143.7501907E-03
+159.5000E-06,+3.2999999523E+00,+3.3312499523E+00,+112.5001907E-03
+159.7000E-06,+3.2687499523E+00,+3.3312499523E+00,+112.5001907E-03
+159.9000E-06,+3.2374999523E+00,+3.3312499523E+00,+112.5001907E-03
+160.1000E-06,+1.5499999523E+00,+1.6124999523E+00,+112.5001907E-03
+160.3000E-06,-137.5000477E-03,-75.0000477E-03,+112.5001907E-03
+160.5000E-06,-106.2500477E-03,-106.2500477E-03,+143.7501907E-03
+160.7000E-06,-106.2500477E-03,-106.2500477E-03,+143.7501907E-03
+160.9000E-06,-106.2500477E-03,-106.2500477E-03,+112.5001907E-03
+161.1000E-06,-75.0000477E-03,-106.2500477E-03,+143.7501907E-03
+161.3000E-06,-75.0000477E-03,-106.2500477E-03,+143.7501907E-03
+161.5000E-06,-75.0000477E-03,-106.2500477E-03,+112.5001907E-03
+161.7000E-06,-75.0000477E-03,-75.0000477E-03,+112.5001907E-03
+161.9000E-06,-43.7500477E-03,-106.2500477E-03,+112.5001907E-03
+162.1000E-06,-12.5000477E-03,-75.0000477E-03,+112.5001907E-03
+162.3000E-06,-43.7500477E-03,-75.0000477E-03,+112.5001907E-03
+162.5000E-06,-43.7500477E-03,-106.2500477E-03,+112.5001907E-03
+162.7000E-06,-43.7500477E-03,-43.7500477E-03,+112.5001907E-03
+162.9000E-06,-75.0000477E-03,-43.7500477E-03,+112.5001907E-03
+163.1000E-06,-75.0000477E-03,-75.0000477E-03,+112.5001907E-03
+163.3000E-06,-106.2500477E-03,-75.0000477E-03,+143.7501907E-03
+163.5000E-06,-137.5000477E-03,-75.0000477E-03,+143.7501907E-03
+163.7000E-06,-106.2500477E-03,-75.0000477E-03,+112.5001907E-03
+163.9000E-06,-106.2500477E-03,-75.0000477E-03,+112.5001907E-03
+164.1000E-06,-137.5000477E-03,-75.0000477E-03,+112.5001907E-03
+164.3000E-06,-106.2500477E-03,-43.7500477E-03,+112.5001907E-03
+164.5000E-06,-75.0000477E-03,-12.5000477E-03,+112.5001907E-03
+164.7000E-06,-75.0000477E-03,-12.5000477E-03,+112.5001907E-03
+164.9000E-06,-75.0000477E-03,-12.5000477E-03,+112.5001907E-03
+165.1000E-06,-75.0000477E-03,+1.6749999524E+00,+112.5001907E-03
+165.3000E-06,-43.7500477E-03,+3.3624999523E+00,+112.5001907E-03
+165.5000E-06,-43.7500477E-03,+3.3624999523E+00,+112.5001907E-03
+165.7000E-06,-75.0000477E-03,+3.3624999523E+00,+143.7501907E-03
+165.9000E-06,-43.7500477E-03,+3.3937499523E+00,+143.7501907E-03
+166.1000E-06,-43.7500477E-03,+3.3937499523E+00,+112.5001907E-03
+166.3000E-06,-75.0000477E-03,+3.3624999523E+00,+112.5001907E-03
+166.5000E-06,-75.0000477E-03,+3.3312499523E+00,+112.5001907E-03
+166.7000E-06,-75.0000477E-03,+3.2999999523E+00,+112.5001907E-03
+166.9000E-06,-106.2500477E-03,+3.3312499523E+00,+112.5001907E-03
+167.1000E-06,-137.5000477E-03,+3.3624999523E+00,+112.5001907E-03
+167.3000E-06,-75.0000477E-03,+3.3624999523E+00,+112.5001907E-03
+167.5000E-06,-43.7500477E-03,+3.3312499523E+00,+112.5001907E-03
+167.7000E-06,-75.0000477E-03,+3.3312499523E+00,+112.5001907E-03
+167.9000E-06,-75.0000477E-03,+3.3624999523E+00,+112.5001907E-03
+168.1000E-06,-75.0000477E-03,+3.3312499523E+00,+112.5001907E-03
+168.3000E-06,-43.7500477E-03,+3.2999999523E+00,+112.5001907E-03
+168.5000E-06,-12.5000477E-03,+3.2999999523E+00,+112.5001907E-03
+168.7000E-06,-43.7500477E-03,+3.2687499523E+00,+112.5001907E-03
+168.9000E-06,-75.0000477E-03,+3.2999999523E+00,+112.5001907E-03
+169.1000E-06,-75.0000477E-03,+3.3312499523E+00,+143.7501907E-03
+169.3000E-06,-75.0000477E-03,+3.3312499523E+00,+143.7501907E-03
+169.5000E-06,-43.7500477E-03,+3.3312499523E+00,+112.5001907E-03
+169.7000E-06,-43.7500477E-03,+3.2999999523E+00,+112.5001907E-03
+169.9000E-06,-75.0000477E-03,+3.3312499523E+00,+112.5001907E-03
+170.1000E-06,-75.0000477E-03,+1.6124999523E+00,+143.7501907E-03
+170.3000E-06,-43.7500477E-03,-137.5000477E-03,+143.7501907E-03
+170.5000E-06,-43.7500477E-03,-137.5000477E-03,+112.5001907E-03
+170.7000E-06,-75.0000477E-03,-106.2500477E-03,+112.5001907E-03
+170.9000E-06,-43.7500477E-03,-106.2500477E-03,+112.5001907E-03
+171.1000E-06,-12.5000477E-03,-75.0000477E-03,+112.5001907E-03
+171.3000E-06,-12.5000477E-03,-75.0000477E-03,+112.5001907E-03
+171.5000E-06,-43.7500477E-03,-106.2500477E-03,+112.5001907E-03
+171.7000E-06,-75.0000477E-03,-75.0000477E-03,+112.5001907E-03
+171.9000E-06,-43.7500477E-03,-43.7500477E-03,+112.5001907E-03
+172.1000E-06,-12.5000477E-03,-75.0000477E-03,+112.5001907E-03
+172.3000E-06,-43.7500477E-03,-106.2500477E-03,+143.7501907E-03
+172.5000E-06,-43.7500477E-03,-43.7500477E-03,+143.7501907E-03
+172.7000E-06,-43.7500477E-03,-43.7500477E-03,+112.5001907E-03
+172.9000E-06,-43.7500477E-03,-75.0000477E-03,+112.5001907E-03
+173.1000E-06,-43.7500477E-03,-75.0000477E-03,+112.5001907E-03
+173.3000E-06,-43.7500477E-03,-75.0000477E-03,+112.5001907E-03
+173.5000E-06,-43.7500477E-03,-75.0000477E-03,+112.5001907E-03
+173.7000E-06,-75.0000477E-03,-43.7500477E-03,+112.5001907E-03
+173.9000E-06,-43.7500477E-03,-43.7500477E-03,+112.5001907E-03
+174.1000E-06,-12.5000477E-03,-43.7500477E-03,+143.7501907E-03
+174.3000E-06,-43.7500477E-03,-43.7500477E-03,+143.7501907E-03
+174.5000E-06,-75.0000477E-03,-43.7500477E-03,+112.5001907E-03
+174.7000E-06,-75.0000477E-03,-43.7500477E-03,+112.5001907E-03
+174.9000E-06,-75.0000477E-03,-75.0000477E-03,+112.5001907E-03
+175.1000E-06,-75.0000477E-03,+1.6437499524E+00,+112.5001907E-03
+175.3000E-06,-75.0000477E-03,+3.3624999523E+00,+112.5001907E-03
+175.5000E-06,-43.7500477E-03,+3.3624999523E+00,+112.5001907E-03
+175.7000E-06,-12.5000477E-03,+3.3624999523E+00,+112.5001907E-03
+175.9000E-06,-12.5000477E-03,+3.3624999523E+00,+81.2501907E-03
+176.1000E-06,+18.7499523E-03,+3.3624999523E+00,+81.2501907E-03
+176.3000E-06,-12.5000477E-03,+3.3624999523E+00,+112.5001907E-03
+176.5000E-06,-75.0000477E-03,+3.3624999523E+00,+112.5001907E-03
+176.7000E-06,-75.0000477E-03,+3.3624999523E+00,+112.5001907E-03
+176.9000E-06,-43.7500477E-03,+3.3312499523E+00,+143.7501907E-03
+177.1000E-06,-43.7500477E-03,+3.3312499523E+00,+143.7501907E-03
+177.3000E-06,-75.0000477E-03,+3.3624999523E+00,+112.5001907E-03
+177.5000E-06,-75.0000477E-03,+3.3312499523E+00,+112.5001907E-03
+177.7000E-06,-75.0000477E-03,+3.2999999523E+00,+112.5001907E-03
+177.9000E-06,-43.7500477E-03,+3.2999999523E+00,+112.5001907E-03
+178.1000E-06,-43.7500477E-03,+3.3312499523E+00,+143.7501907E-03
+178.3000E-06,-12.5000477E-03,+3.3312499523E+00,+143.7501907E-03
+178.5000E-06,+18.7499523E-03,+3.3312499523E+00,+112.5001907E-03
+178.7000E-06,-12.5000477E-03,+3.3624999523E+00,+112.5001907E-03
+178.9000E-06,-12.5000477E-03,+3.3624999523E+00,+143.7501907E-03
+179.1000E-06,-43.7500477E-03,+3.2999999523E+00,+143.7501907E-03
+179.3000E-06,-75.0000477E-03,+3.2687499523E+00,+143.7501907E-03
+179.5000E-06,-43.7500477E-03,+3.2999999523E+00,+143.7501907E-03
+179.7000E-06,-12.5000477E-03,+3.2999999523E+00,+112.5001907E-03
+179.9000E-06,+18.7499523E-03,+3.2999999523E+00,+112.5001907E-03
+180.1000E-06,+49.9999523E-03,+1.5812499523E+00,+112.5001907E-03
+180.3000E-06,+18.7499523E-03,-137.5000477E-03,+112.5001907E-03
